U Distrito,Partido candidato de la coalición,Estado,Numero distrito,Cabecera Distrital,MEDIA,RANGO MENOR,RANGO MAYOR,PROBABILIDAD FINAL
E20D6,MC,OAXACA,6,HEROICA CIUDAD DE TLAXIACO,0.049115016,0,0.143018290,0.00%
E20D6,PT,OAXACA,6,HEROICA CIUDAD DE TLAXIACO,0.053389035,0.034249675,0.076194989,0.00%
E20D6,RSP,OAXACA,6,HEROICA CIUDAD DE TLAXIACO,0.055071955,0,0.144148201,0.00%
E20D7,MC,OAXACA,7,CIUDAD IXTEPEC,0.039800757,0,0.100749642,0.00%
E20D7,PT,OAXACA,7,CIUDAD IXTEPEC,0.052057441,0.031433265,0.076632662,0.00%
E20D7,RSP,OAXACA,7,CIUDAD IXTEPEC,0.057208558,0.021850125,0.099340729,0.00%
E24D2,ES,SAN LUIS POTOSÍ,2,SOLEDAD DE GRACIANO SANCHEZ,0.019719897,0,0.076920201,0.00%
E24D2,PT,SAN LUIS POTOSÍ,2,SOLEDAD DE GRACIANO SANCHEZ,0.044275269,0.017917667,0.075682290,0.00%
E25D4,ES,SINALOA,4,GUASAVE,0.039826303,0,0.121388100,0.00%
E25D4,MC,SINALOA,4,GUASAVE,0.027818895,0,0.066434929,0.00%
E25D4,PT,SINALOA,4,GUASAVE,0.006838139,0,0.024848709,0.00%
E25D4,RSP,SINALOA,4,GUASAVE,-0.006097227,0,0.023706079,0.00%
E25D6,ES,SINALOA,6,MAZATLAN,0.033139086,0,0.122552053,0.00%
E25D6,MC,SINALOA,6,MAZATLAN,0.042124879,0.006846984,0.084161083,0.00%
E25D6,PT,SINALOA,6,MAZATLAN,0.028097561,0.008856150,0.051025116,0.00%
E25D6,RSP,SINALOA,6,MAZATLAN,0.033176235,0.017180011,0.052236912,0.00%
E26D1,MC,SONORA,1,SAN LUIS RIO COLORADO,0.052010571,0.022977701,0.086605368,0.00%
E26D1,PT,SONORA,1,SAN LUIS RIO COLORADO,0.020253846,0.007722384,0.035186003,0.00%
E26D1,RSP,SONORA,1,SAN LUIS RIO COLORADO,0.004786315,0,0.017544752,0.00%
E26D4,ES,SONORA,4,GUAYMAS,0.024568075,0,0.099349358,0.00%
E26D4,MC,SONORA,4,GUAYMAS,0.046564681,0.009522932,0.090702648,0.00%
E26D4,PT,SONORA,4,GUAYMAS,0.018357745,0.004498770,0.034871732,0.00%
E26D4,RSP,SONORA,4,GUAYMAS,0.021041406,0,0.044694263,0.00%
E26D6,ES,SONORA,6,CD. OBREGON,0.026266678,0,0.116044207,0.00%
E26D6,MC,SONORA,6,CD. OBREGON,0.069884810,0.033026186,0.113804569,0.00%
E26D6,PT,SONORA,6,CD. OBREGON,0.005660701,0,0.023892793,0.00%
E26D6,RSP,SONORA,6,CD. OBREGON,0.015278497,0,0.050152098,0.00%
E27D1,ES,TABASCO,1,MACUSPANA,0.046440520,0.015142435,0.083734488,0.00%
E27D1,MC,TABASCO,1,MACUSPANA,0.082406064,0,0.182316787,0.00%
E27D1,PT,TABASCO,1,MACUSPANA,0.019890900,0,0.046618663,0.00%
E27D1,PVEM,TABASCO,1,MACUSPANA,0.062072022,0,0.125063052,0.00%
E27D1,RSP,TABASCO,1,MACUSPANA,0.046008147,0,0.124630112,0.00%
E27D2,ES,TABASCO,2,HEROICA CARDENAS,0.027510221,0,0.058299862,0.00%
E27D2,PT,TABASCO,2,HEROICA CARDENAS,0.029641156,0,0.060745704,0.00%
E27D2,PVEM,TABASCO,2,HEROICA CARDENAS,0.040088952,0,0.109897324,0.00%
E27D2,RSP,TABASCO,2,HEROICA CARDENAS,0.036567134,0,0.146684335,0.00%
E27D3,ES,TABASCO,3,COMALCALCO,0.025098949,0.009036080,0.044239039,0.00%
E27D3,PT,TABASCO,3,COMALCALCO,0.012790238,0,0.042537426,0.00%
E27D3,PVEM,TABASCO,3,COMALCALCO,0.013852366,0,0.065005180,0.00%
E27D4,ES,TABASCO,4,VILLAHERMOSA,0.048815164,0.022990665,0.079586952,0.00%
E27D4,MC,TABASCO,4,VILLAHERMOSA,0.056718744,0,0.121651254,0.00%
E27D4,PRD,TABASCO,4,VILLAHERMOSA,0.136247959,0.056532075,0.231235294,0.00%
E27D4,PT,TABASCO,4,VILLAHERMOSA,0.029802896,0,0.059723478,0.00%
E27D4,PVEM,TABASCO,4,VILLAHERMOSA,0.067242112,0.021531839,0.121709263,0.00%
E27D4,RSP,TABASCO,4,VILLAHERMOSA,0.040431817,0,0.082341645,0.00%
E27D5,ES,TABASCO,5,PARAISO,0.045316759,0.010214657,0.087143493,0.00%
E27D5,MC,TABASCO,5,PARAISO,0.069113568,0,0.171867914,0.00%
E27D5,PT,TABASCO,5,PARAISO,0.025171741,0,0.060957807,0.00%
E27D5,PVEM,TABASCO,5,PARAISO,0.063209960,0,0.143871413,0.00%
E27D5,RSP,TABASCO,5,PARAISO,0.041583873,0,0.115437524,0.00%
E27D6,ES,TABASCO,6,VILLAHERMOSA,0.046319416,0.013423962,0.085516768,0.00%
E27D6,MC,TABASCO,6,VILLAHERMOSA,0.054732498,0,0.111335076,0.00%
E27D6,PT,TABASCO,6,VILLAHERMOSA,0.036781473,0.008679519,0.070267017,0.00%
E27D6,PVEM,TABASCO,6,VILLAHERMOSA,0.090746067,0.024811500,0.169311948,0.00%
E27D6,RSP,TABASCO,6,VILLAHERMOSA,0.054396656,0.013201463,0.103483756,0.00%
E29D3,ES,TLAXCALA,3,ZACATELCO,0.042255863,0.009638112,0.081122310,0.00%
E29D3,MC,TLAXCALA,3,ZACATELCO,0.051238564,0.018958666,0.089702435,0.00%
E29D3,PT,TLAXCALA,3,ZACATELCO,0.068504410,0.053431038,0.086465441,0.00%
E29D3,PVEM,TLAXCALA,3,ZACATELCO,0.045996082,0,0.112536256,0.00%
E29D3,RSP,TLAXCALA,3,ZACATELCO,0.069490178,0.055177476,0.086544814,0.00%
E30D10,ES,VERACRUZ,10,XALAPA,0.052778996,0.034907913,0.074073705,0.00%
E30D10,MC,VERACRUZ,10,XALAPA,0.051652842,0.016853528,0.093118783,0.00%
E30D10,PT,VERACRUZ,10,XALAPA,0.022472069,0,0.044968971,0.00%
E30D10,PVEM,VERACRUZ,10,XALAPA,0.040114522,0.018677955,0.065657766,0.00%
E30D10,RSP,VERACRUZ,10,XALAPA,0.019888012,0,0.040423350,0.00%
E30D11,ES,VERACRUZ,11,COATZACOALCOS,0.063470124,0.036772908,0.095281819,0.00%
E30D11,MC,VERACRUZ,11,COATZACOALCOS,0.044036636,0.009197409,0.085550136,0.00%
E30D11,PT,VERACRUZ,11,COATZACOALCOS,0.017092495,0,0.042892491,0.00%
E30D11,PVEM,VERACRUZ,11,COATZACOALCOS,0.017369571,0,0.064039219,0.00%
E30D11,RSP,VERACRUZ,11,COATZACOALCOS,0.009136324,0,0.028150824,0.00%
E30D13,ES,VERACRUZ,13,HUATUSCO,0.038843863,0,0.095299327,0.00%
E30D13,MC,VERACRUZ,13,HUATUSCO,0.059834822,0.033367248,0.091372881,0.00%
E30D13,PT,VERACRUZ,13,HUATUSCO,0.024948638,0,0.052543412,0.00%
E30D13,RSP,VERACRUZ,13,HUATUSCO,0.047006401,0.032264040,0.064573009,0.00%
E30D18,ES,VERACRUZ,18,ZONGOLICA,0.042380445,0,0.110026970,0.00%
E30D18,MC,VERACRUZ,18,ZONGOLICA,0.084919224,0.053905581,0.121874260,0.00%
E30D18,PT,VERACRUZ,18,ZONGOLICA,0.022724160,0,0.046605911,0.00%
E30D18,RSP,VERACRUZ,18,ZONGOLICA,0.017055682,0,0.044241012,0.00%
E30D20,ES,VERACRUZ,20,COSOLEACAQUE,0.036438216,0,0.103332537,0.00%
E30D20,MC,VERACRUZ,20,COSOLEACAQUE,0.042673394,0,0.091434719,0.00%
E30D20,PT,VERACRUZ,20,COSOLEACAQUE,0.025000870,0.006149932,0.047463149,0.00%
E30D20,RSP,VERACRUZ,20,COSOLEACAQUE,0.014050379,0,0.035897589,0.00%
E30D6,ES,VERACRUZ,6,PAPANTLA DE OLARTE,0.047144387,0,0.096800171,0.00%
E30D6,MC,VERACRUZ,6,PAPANTLA DE OLARTE,0.105425178,0.058954894,0.160797936,0.00%
E30D6,PT,VERACRUZ,6,PAPANTLA DE OLARTE,0.036643401,0.010661412,0.067602851,0.00%
E30D6,RSP,VERACRUZ,6,PAPANTLA DE OLARTE,0.040607991,0,0.089849415,0.00%
E30D7,ES,VERACRUZ,7,MARTINEZ DE LA TORRE,0.041383798,0,0.086789752,0.00%
E30D7,MC,VERACRUZ,7,MARTINEZ DE LA TORRE,0.073632367,0.036117358,0.118334256,0.00%
E30D7,PT,VERACRUZ,7,MARTINEZ DE LA TORRE,0.021750949,0,0.050468786,0.00%
E30D7,RSP,VERACRUZ,7,MARTINEZ DE LA TORRE,0.028449432,0.004787743,0.056644075,0.00%
E30D9,ES,VERACRUZ,9,COATEPEC,0.047910662,0.011838629,0.090893141,0.00%
E30D9,MC,VERACRUZ,9,COATEPEC,0.053116634,0.022855098,0.089175479,0.00%
E30D9,PT,VERACRUZ,9,COATEPEC,0.022786978,0,0.048758052,0.00%
E30D9,RSP,VERACRUZ,9,COATEPEC,0.018694059,0.007482661,0.032053264,0.00%
E32D4,MC,ZACATECAS,4,GUADALUPE,0.030815926,0,0.082588605,0.00%
E32D4,PT,ZACATECAS,4,GUADALUPE,0.101648196,0.076435182,0.131691355,0.00%
E32D4,RSP,ZACATECAS,4,GUADALUPE,0.018545534,0,0.049050600,0.00%
